ID,名称,阶段,类型,子类型,神兽ID,分解ID,可锻造,可交易,可商店,可删除,可丢弃,可重叠摆放,是否任务道具,是否可存仓,不允许融合,移动坐标,点数,价值,仙誉,俗名,积分,军功,帮贡,门贡,命中,伤害,防御,闪躲,攻击速度,攻击距离,移动速度,必杀率,MaxHp,MaxMp,抗火,抗水,抗毒,法宝属性,神兽属性,升级百分比,等级需求,最大等级,选择等级,修为等级需求,力量需求,体质需求,敏捷需求,智力需求,精准需求,职业需求,阶段需求,Icon,路径动画,刀光,Model,UpdateModel,UpdateEffect,Sound,初始使用次数,最大使用次数,耐久上限,Hp增加,Hp百分比增加,Mp增加,Mp百分比增加,Enp增加,Enp百分比增加,Exp增加,打卡时间增加,使用限制,持续时间,对应Skin,特效文件,是否双手武器,技能ID,任务ID,套装ID,宝石合成,宝石合成成功率,宝石合成金钱,是否副本掉落,参数1,说明,备注
10624,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,120,,,,,,,,,,,,,,,,,,,,,,,15,150,15,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2424,"<P><FONT color=""#88aadd"">铸甲4级:磐岩护手</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10625,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,160,,,,,,,,,,,,,,,,,,,,,,,20,150,20,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2425,"<P><FONT color=""#88aadd"">铸甲5级:御虎手套</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10626,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,200,,,,,,,,,,,,,,,,,,,,,,,25,150,25,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2426,"<P><FONT color=""#88aadd"">铸甲6级:踏虚护腕</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10627,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,240,,,,,,,,,,,,,,,,,,,,,,,30,150,30,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2427,"<P><FONT color=""#88aadd"">铸甲7级:雪魄凛手甲</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10628,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,280,,,,,,,,,,,,,,,,,,,,,,,35,150,35,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2428,"<P><FONT color=""#88aadd"">铸甲8级:罡龙披靡手套</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10629,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,320,,,,,,,,,,,,,,,,,,,,,,,40,150,40,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2429,"<P><FONT color=""#88aadd"">铸甲9级:赤神玄护腕</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10630,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,360,,,,,,,,,,,,,,,,,,,,,,,45,150,45,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2430,"<P><FONT color=""#88aadd"">铸甲10级:护法神武护手</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10631,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,400,,,,,,,,,,,,,,,,,,,,,,,50,150,50,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2431,"<P><FONT color=""#88aadd"">铸甲11级:渡劫方舟护腕</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10641,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,150,1,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2441,"<P><FONT color=""#88aadd"">铸甲1级:青甲腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P><P><FONT color=""#808000"">购买地点：</FONT></P><P><FONT color=""#808000"">鲁忠（镜花村51 50）</FONT></P><P><FONT color=""#808000"">十工子（蜀郡131 509）</FONT></P>",
10642,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,40,,,,,,,,,,,,,,,,,,,,,,,5,150,5,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2442,"<P><FONT color=""#88aadd"">铸甲2级:暗霜腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10643,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,80,,,,,,,,,,,,,,,,,,,,,,,10,150,10,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2443,"<P><FONT color=""#88aadd"">铸甲3级:裂矢腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10644,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,120,,,,,,,,,,,,,,,,,,,,,,,15,150,15,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2444,"<P><FONT color=""#88aadd"">铸甲4级:磐岩腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10645,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,160,,,,,,,,,,,,,,,,,,,,,,,20,150,20,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2445,"<P><FONT color=""#88aadd"">铸甲5级:御虎腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10646,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,200,,,,,,,,,,,,,,,,,,,,,,,25,150,25,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2446,"<P><FONT color=""#88aadd"">铸甲6级:踏虚腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10647,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,240,,,,,,,,,,,,,,,,,,,,,,,30,150,30,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2447,"<P><FONT color=""#88aadd"">铸甲7级:雪魄凛腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10648,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,280,,,,,,,,,,,,,,,,,,,,,,,35,150,35,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2448,"<P><FONT color=""#88aadd"">铸甲8级:罡龙披靡腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10649,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,320,,,,,,,,,,,,,,,,,,,,,,,40,150,40,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2449,"<P><FONT color=""#88aadd"">铸甲9级:赤神玄腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10650,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,360,,,,,,,,,,,,,,,,,,,,,,,45,150,45,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2450,"<P><FONT color=""#88aadd"">铸甲10级:护法神武腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10651,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,400,,,,,,,,,,,,,,,,,,,,,,,50,150,50,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2451,"<P><FONT color=""#88aadd"">铸甲11级:渡劫方舟腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10661,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,150,1,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2461,"<P><FONT color=""#88aadd"">铸甲1级:青甲靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P><P><FONT color=""#808000"">购买地点：</FONT></P><P><FONT color=""#808000"">鲁忠（镜花村51 50）</FONT></P><P><FONT color=""#808000"">十工子（蜀郡131 509）</FONT></P>",
10662,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,40,,,,,,,,,,,,,,,,,,,,,,,5,150,5,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2462,"<P><FONT color=""#88aadd"">铸甲2级:暗霜靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10663,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,80,,,,,,,,,,,,,,,,,,,,,,,10,150,10,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2463,"<P><FONT color=""#88aadd"">铸甲3级:裂矢靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10664,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,120,,,,,,,,,,,,,,,,,,,,,,,15,150,15,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2464,"<P><FONT color=""#88aadd"">铸甲4级:磐岩靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10665,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,160,,,,,,,,,,,,,,,,,,,,,,,20,150,20,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2465,"<P><FONT color=""#88aadd"">铸甲5级:御虎靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10666,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,200,,,,,,,,,,,,,,,,,,,,,,,25,150,25,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2466,"<P><FONT color=""#88aadd"">铸甲6级:踏虚靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10667,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,240,,,,,,,,,,,,,,,,,,,,,,,30,150,30,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2467,"<P><FONT color=""#88aadd"">铸甲7级:雪魄凛靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10668,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,280,,,,,,,,,,,,,,,,,,,,,,,35,150,35,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2468,"<P><FONT color=""#88aadd"">铸甲8级:罡龙披靡靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10669,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,320,,,,,,,,,,,,,,,,,,,,,,,40,150,40,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2469,"<P><FONT color=""#88aadd"">铸甲9级:赤神玄靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10670,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,360,,,,,,,,,,,,,,,,,,,,,,,45,150,45,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2470,"<P><FONT color=""#88aadd"">铸甲10级:护法神武靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10671,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,400,,,,,,,,,,,,,,,,,,,,,,,50,150,50,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2471,"<P><FONT color=""#88aadd"">铸甲11级:渡劫方舟靴</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10801,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,150,1,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2601,"<P><FONT color=""#88aadd"">铸甲1级:清心短衣</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P><P><FONT color=""#808000"">购买地点：</FONT></P><P><FONT color=""#808000"">鲁忠（镜花村51 50）</FONT></P><P><FONT color=""#808000"">十工子（蜀郡131 509）</FONT></P>",
10802,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,40,,,,,,,,,,,,,,,,,,,,,,,5,150,5,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2602,"<P><FONT color=""#88aadd"">铸甲2级:迷离披风</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10803,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,80,,,,,,,,,,,,,,,,,,,,,,,10,150,10,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2603,"<P><FONT color=""#88aadd"">铸甲3级:古溯披肩</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10804,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,120,,,,,,,,,,,,,,,,,,,,,,,15,150,15,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2604,"<P><FONT color=""#88aadd"">铸甲4级:碧水青云</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10805,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,160,,,,,,,,,,,,,,,,,,,,,,,20,150,20,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2605,"<P><FONT color=""#88aadd"">铸甲5级:魔音缠身</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10806,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,200,,,,,,,,,,,,,,,,,,,,,,,25,150,25,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2606,"<P><FONT color=""#88aadd"">铸甲6级:妖丝之触</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10807,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,240,,,,,,,,,,,,,,,,,,,,,,,30,150,30,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2607,"<P><FONT color=""#88aadd"">铸甲7级:返阴归虚</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10808,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,280,,,,,,,,,,,,,,,,,,,,,,,35,150,35,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2608,"<P><FONT color=""#88aadd"">铸甲8级:紫焰袭</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10809,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,320,,,,,,,,,,,,,,,,,,,,,,,40,150,40,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2609,"<P><FONT color=""#88aadd"">铸甲9级:黑暗凤鳞</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10810,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,360,,,,,,,,,,,,,,,,,,,,,,,45,150,45,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2610,"<P><FONT color=""#88aadd"">铸甲10级:暗龙之瞳</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10811,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,400,,,,,,,,,,,,,,,,,,,,,,,50,150,50,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2611,"<P><FONT color=""#88aadd"">铸甲11级:判官锁</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10821,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,150,1,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2621,"<P><FONT color=""#88aadd"">铸甲1级:清心护手</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P><P><FONT color=""#808000"">购买地点：</FONT></P><P><FONT color=""#808000"">鲁忠（镜花村51 50）</FONT></P><P><FONT color=""#808000"">十工子（蜀郡131 509）</FONT></P>",
10822,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,40,,,,,,,,,,,,,,,,,,,,,,,5,150,5,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2622,"<P><FONT color=""#88aadd"">铸甲2级:迷离手套</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10823,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,80,,,,,,,,,,,,,,,,,,,,,,,10,150,10,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2623,"<P><FONT color=""#88aadd"">铸甲3级:古溯护腕</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10824,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,120,,,,,,,,,,,,,,,,,,,,,,,15,150,15,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2624,"<P><FONT color=""#88aadd"">铸甲4级:碧水青云护腕</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10825,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,160,,,,,,,,,,,,,,,,,,,,,,,20,150,20,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2625,"<P><FONT color=""#88aadd"">铸甲5级:魔音缠手</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10826,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,200,,,,,,,,,,,,,,,,,,,,,,,25,150,25,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2626,"<P><FONT color=""#88aadd"">铸甲6级:妖丝之触护手</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10827,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,240,,,,,,,,,,,,,,,,,,,,,,,30,150,30,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2627,"<P><FONT color=""#88aadd"">铸甲7级:返阴归虚护手</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10828,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,280,,,,,,,,,,,,,,,,,,,,,,,35,150,35,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2628,"<P><FONT color=""#88aadd"">铸甲8级:紫焰袭护手</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10829,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,320,,,,,,,,,,,,,,,,,,,,,,,40,150,40,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2629,"<P><FONT color=""#88aadd"">铸甲9级:黑暗凤鳞手套</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10830,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,360,,,,,,,,,,,,,,,,,,,,,,,45,150,45,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2630,"<P><FONT color=""#88aadd"">铸甲10级:暗龙之瞳护腕</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10831,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,400,,,,,,,,,,,,,,,,,,,,,,,50,150,50,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2631,"<P><FONT color=""#88aadd"">铸甲11级:判官护手</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10841,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,150,1,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2641,"<P><FONT color=""#88aadd"">铸甲1级:清心束腰</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P><P><FONT color=""#808000"">购买地点：</FONT></P><P><FONT color=""#808000"">鲁忠（镜花村51 50）</FONT></P><P><FONT color=""#808000"">十工子（蜀郡131 509）</FONT></P>",
10842,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,40,,,,,,,,,,,,,,,,,,,,,,,5,150,5,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2642,"<P><FONT color=""#88aadd"">铸甲2级:迷离腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10843,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,80,,,,,,,,,,,,,,,,,,,,,,,10,150,10,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2643,"<P><FONT color=""#88aadd"">铸甲3级:古溯束腰</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10844,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,120,,,,,,,,,,,,,,,,,,,,,,,15,150,15,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2644,"<P><FONT color=""#88aadd"">铸甲4级:碧水青云腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10845,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,160,,,,,,,,,,,,,,,,,,,,,,,20,150,20,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2645,"<P><FONT color=""#88aadd"">铸甲5级:魔音缠腰</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10846,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,200,,,,,,,,,,,,,,,,,,,,,,,25,150,25,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2646,"<P><FONT color=""#88aadd"">铸甲6级:妖丝之触束腰</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10847,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,240,,,,,,,,,,,,,,,,,,,,,,,30,150,30,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2647,"<P><FONT color=""#88aadd"">铸甲7级:返阴归虚腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10848,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,280,,,,,,,,,,,,,,,,,,,,,,,35,150,35,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2648,"<P><FONT color=""#88aadd"">铸甲8级:紫焰袭腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10849,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,320,,,,,,,,,,,,,,,,,,,,,,,40,150,40,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2649,"<P><FONT color=""#88aadd"">铸甲9级:黑暗凤鳞束腰</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10850,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,360,,,,,,,,,,,,,,,,,,,,,,,45,150,45,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2650,"<P><FONT color=""#88aadd"">铸甲10级:暗龙之瞳束腰</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10851,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,400,,,,,,,,,,,,,,,,,,,,,,,50,150,50,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2651,"<P><FONT color=""#88aadd"">铸甲11级:判官锁腰带</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10861,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,150,1,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2661,"<P><FONT color=""#88aadd"">铸甲1级:清心鞋</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P><P><FONT color=""#808000"">购买地点：</FONT></P><P><FONT color=""#808000"">鲁忠（镜花村51 50）</FONT></P><P><FONT color=""#808000"">十工子（蜀郡131 509）</FONT></P>",
10862,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,40,,,,,,,,,,,,,,,,,,,,,,,5,150,5,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2662,"<P><FONT color=""#88aadd"">铸甲2级:迷离鞋</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10863,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,80,,,,,,,,,,,,,,,,,,,,,,,10,150,10,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2663,"<P><FONT color=""#88aadd"">铸甲3级:古溯鞋</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
10864,防具谱,,6,2,,,0,1,1,1,1,0,0,1,,,,120,,,,,,,,,,,,,,,,,,,,,,,15,150,15,,,,,,,,,pic_z_03,,,,,,ui_scrollmov.wav,,,,,,,,,,,,,,,,,,,,,,,1,2664,"<P><FONT color=""#88aadd"">铸甲4级:碧水青云鞋</FONT></P><P></P><P><FONT color=""#808000"">右键点击学习</FONT></P>",
